fecha,estacion,temperatura_max,temperatura_min,temperatura_promedio,humedad_relativa,velocidad_viento,direccion_viento,precipitacion,presion_atmosferica,nubosidad,radiacion_solar,punto_rocio,indice_calor,indice_frio,calidad_aire,uv_index
2022-01-27 23:03:39.132346,quillota_centro,24.2,9.7,17.0,78.0,11.0,226.5,0.0,1026.7,50.9,574.7,13.0,19.5,14.3,68.2,5.6
2022-01-28 23:03:39.132346,quillota_centro,25.3,11.3,18.3,56.6,11.2,112.0,0.0,1012.6,44.4,629.1,10.4,18.9,15.6,58.7,4.5
2022-01-29 23:03:39.132346,quillota_centro,20.4,5.5,13.0,98.0,2.8,306.9,0.0,1038.8,76.9,568.1,12.6,17.3,11.6,53.5,3.4
2022-01-30 23:03:39.132346,quillota_centro,20.5,8.0,14.2,90.3,9.3,292.2,0.0,1030.7,72.6,404.6,12.5,17.9,11.8,47.9,5.0
2022-01-31 23:03:39.132346,quillota_centro,18.7,6.9,12.8,72.8,9.8,330.1,0.0,1002.4,58.9,678.2,7.9,14.9,10.3,54.0,5.1
2022-02-01 23:03:39.132346,quillota_centro,28.3,12.3,20.3,63.2,0.0,124.8,0.0,1008.6,91.5,524.9,13.6,21.5,20.3,22.9,4.3
2022-02-02 23:03:39.132346,quillota_centro,25.8,15.9,20.9,66.2,10.7,238.7,0.0,996.2,56.6,678.0,14.7,22.3,18.2,38.8,9.6
2022-02-03 23:03:39.132346,quillota_centro,24.4,10.8,17.6,65.4,7.1,41.2,0.0,1015.3,69.8,691.6,11.3,19.0,15.5,33.4,7.2
2022-02-04 23:03:39.132346,quillota_centro,26.7,14.5,20.6,50.7,16.2,332.9,0.0,1005.4,59.3,559.6,11.6,20.7,17.4,0.0,4.9
2022-02-05 23:03:39.132346,quillota_centro,27.2,12.3,19.7,68.5,10.7,339.5,0.0,1016.2,69.8,501.4,14.0,21.4,17.1,6.7,6.1
2022-02-06 23:03:39.132346,quillota_centro,25.6,11.1,18.3,69.3,10.3,111.0,0.0,1021.6,56.8,445.8,12.8,20.1,15.8,40.0,3.9
2022-02-07 23:03:39.132346,quillota_centro,24.3,12.5,18.4,71.9,5.9,86.0,0.0,1005.4,62.6,581.8,13.3,20.4,16.5,65.5,7.2
2022-02-08 23:03:39.132346,quillota_centro,28.2,18.0,23.1,67.9,6.3,194.9,0.0,1019.2,24.3,634.0,17.2,24.7,21.1,86.3,7.4
2022-02-09 23:03:39.132346,quillota_centro,28.1,13.9,21.0,68.6,6.2,97.3,0.0,1019.2,34.6,789.1,15.3,22.7,19.0,66.3,6.1
2022-02-10 23:03:39.132346,quillota_centro,27.5,12.2,19.8,69.4,5.6,20.5,0.0,1017.4,53.9,695.9,14.3,21.6,17.9,47.2,5.4
2022-02-11 23:03:39.132346,quillota_centro,22.3,8.5,15.4,79.1,1.6,3.6,0.0,1017.7,69.9,540.1,11.6,18.0,14.4,20.8,3.0
2022-02-12 23:03:39.132346,quillota_centro,24.0,8.5,16.3,64.0,6.3,78.3,0.0,1020.7,50.7,687.7,9.7,17.5,14.2,0.0,6.9
2022-02-13 23:03:39.132346,quillota_centro,22.0,14.0,18.0,76.7,7.6,355.6,0.0,1014.2,83.0,606.4,13.8,20.4,15.8,49.1,4.5
2022-02-14 23:03:39.132346,quillota_centro,22.8,12.4,17.6,62.6,0.2,357.1,0.0,1018.7,44.3,524.0,10.8,18.8,17.3,3.2,9.8
2022-02-15 23:03:39.132346,quillota_centro,27.3,11.7,19.5,52.9,3.5,44.2,0.0,1009.6,52.1,649.0,11.0,19.8,18.0,65.9,6.7
2022-02-16 23:03:39.132346,quillota_centro,30.7,11.3,21.0,74.9,10.9,232.9,0.0,1014.9,63.5,530.9,16.4,23.3,18.4,39.9,4.4
2022-02-17 23:03:39.132346,quillota_centro,32.7,8.3,20.5,59.2,3.1,136.4,0.0,1011.1,43.7,880.7,13.1,21.4,19.1,18.7,6.5
2022-02-18 23:03:39.132346,quillota_centro,21.7,13.4,17.5,73.5,16.4,268.1,0.0,1006.0,60.5,482.0,12.7,19.7,14.3,10.3,2.8
2022-02-19 23:03:39.132346,quillota_centro,27.0,12.7,19.9,65.8,0.0,132.5,0.0,1019.2,58.6,630.3,13.6,21.3,19.9,66.0,6.1
2022-02-20 23:03:39.132346,quillota_centro,26.9,10.8,18.8,76.1,1.8,285.0,0.0,1019.9,46.7,583.8,14.5,21.2,17.8,29.7,6.9
2022-02-21 23:03:39.132346,quillota_centro,25.5,9.4,17.5,71.1,4.1,134.3,0.0,1008.2,73.8,622.6,12.2,19.4,15.8,50.9,6.7
2022-02-22 23:03:39.132346,quillota_centro,26.6,11.8,19.2,87.1,6.9,214.4,0.0,999.3,58.4,722.4,16.9,22.6,17.1,38.7,6.3
2022-02-23 23:03:39.132346,quillota_centro,31.4,12.7,22.1,48.3,7.9,148.7,0.0,1017.1,49.0,678.7,12.7,21.9,19.8,44.9,6.8
2022-02-24 23:03:39.132346,quillota_centro,27.0,13.0,20.0,80.2,5.5,187.0,0.0,1036.4,43.7,743.9,16.4,22.8,18.2,22.7,5.1
2022-02-25 23:03:39.132346,quillota_centro,25.0,10.2,17.6,79.6,5.1,152.7,10.5,993.3,59.8,726.2,13.9,20.2,15.8,44.7,6.6
2022-02-26 23:03:39.132346,quillota_centro,25.7,11.2,18.4,65.7,12.6,26.6,0.0,1001.3,75.6,524.5,12.2,19.8,15.6,33.4,4.9
2022-02-27 23:03:39.132346,quillota_centro,27.9,12.3,20.1,72.8,14.6,213.3,0.0,1018.4,88.8,618.3,15.1,22.1,17.0,18.1,4.6
2022-02-28 23:03:39.132346,quillota_centro,26.1,12.5,19.3,62.6,5.2,219.2,0.0,1002.1,14.2,877.2,12.6,20.5,17.5,37.5,7.4
2022-03-01 23:03:39.132346,quillota_centro,31.3,15.6,23.5,73.9,3.7,52.6,0.0,1013.5,38.3,724.7,18.7,25.6,21.9,30.2,5.0
2022-03-02 23:03:39.132346,quillota_centro,31.9,14.3,23.1,78.1,4.3,232.8,10.7,1028.9,90.0,439.1,19.1,25.6,21.4,37.1,3.2
2022-03-03 23:03:39.132346,quillota_centro,35.1,14.5,24.8,66.6,5.3,229.2,0.0,1002.2,72.6,492.9,18.8,26.3,23.0,38.4,5.4
2022-03-04 23:03:39.132346,quillota_centro,29.2,11.4,20.3,75.6,4.9,323.2,0.0,1004.4,37.1,661.1,15.8,22.6,18.5,12.7,5.4
2022-03-05 23:03:39.132346,quillota_centro,31.0,13.4,22.2,62.6,0.8,118.7,0.0,1015.1,91.2,460.7,15.4,23.3,21.5,42.6,6.3
2022-03-06 23:03:39.132346,quillota_centro,29.3,13.3,21.3,77.4,9.2,73.4,0.0,1004.3,66.9,739.1,17.2,23.8,18.9,13.3,7.3
2022-03-07 23:03:39.132346,quillota_centro,26.0,13.3,19.6,70.7,2.6,187.0,0.0,1019.3,65.3,586.5,14.3,21.5,18.3,37.2,6.6
2022-03-08 23:03:39.132346,quillota_centro,27.1,10.9,19.0,76.6,9.9,311.9,2.3,1016.7,81.0,475.8,14.8,21.4,16.5,54.4,5.9
2022-03-09 23:03:39.132346,quillota_centro,29.1,14.9,22.0,78.0,0.2,223.5,0.0,1008.2,100.0,544.3,18.0,24.5,21.6,34.5,5.3
2022-03-10 23:03:39.132346,quillota_centro,27.5,16.7,22.1,75.4,0.6,50.4,0.0,989.7,72.7,571.7,17.6,24.4,21.5,6.8,3.9
2022-03-11 23:03:39.132346,quillota_centro,24.6,11.8,18.2,70.2,0.5,74.3,0.0,1012.8,50.8,647.8,12.8,20.0,17.6,60.1,3.9
2022-03-12 23:03:39.132346,quillota_centro,31.2,15.3,23.3,66.4,12.8,208.0,0.0,1006.3,89.1,656.7,17.1,24.7,20.4,59.6,5.8
2022-03-13 23:03:39.132346,quillota_centro,24.4,13.7,19.0,69.6,9.6,330.5,0.0,1015.8,57.4,587.1,13.5,20.8,16.5,45.0,7.1
2022-03-14 23:03:39.132346,quillota_centro,28.6,14.2,21.4,75.6,3.5,47.5,0.0,1002.6,54.4,676.8,17.0,23.7,19.9,48.6,7.5
2022-03-15 23:03:39.132346,quillota_centro,31.6,16.6,24.1,60.1,0.0,174.1,0.0,1026.6,57.8,630.1,16.9,25.0,24.1,19.2,7.7
2022-03-16 23:03:39.132346,quillota_centro,27.9,16.0,21.9,66.3,19.7,18.9,0.0,1026.3,67.6,518.3,15.8,23.4,18.4,40.4,2.3
2022-03-17 23:03:39.132346,quillota_centro,28.8,14.6,21.7,81.1,8.6,81.5,0.0,1019.1,52.3,522.7,18.2,24.5,19.3,71.3,7.4
2022-03-18 23:03:39.132346,quillota_centro,30.9,13.8,22.4,62.8,9.6,171.6,0.0,1011.3,72.0,359.9,15.6,23.5,19.9,23.8,7.6
2022-03-19 23:03:39.132346,quillota_centro,24.7,13.7,19.2,58.3,6.5,311.5,0.0,1016.6,45.4,681.4,11.7,20.0,17.2,42.8,5.6
2022-03-20 23:03:39.132346,quillota_centro,30.5,16.1,23.3,68.6,4.9,360.0,0.0,1004.8,44.6,796.5,17.6,25.0,21.5,25.1,4.8
2022-03-21 23:03:39.132346,quillota_centro,27.6,14.6,21.1,53.1,0.0,222.6,0.0,1007.3,67.6,470.1,12.6,21.4,21.1,62.5,3.2
2022-03-22 23:03:39.132346,quillota_centro,32.1,12.2,22.1,69.7,3.4,8.2,0.0,997.7,34.2,647.6,16.6,23.9,20.6,44.2,7.5
2022-03-23 23:03:39.132346,quillota_centro,30.2,16.6,23.4,85.8,4.4,16.3,0.0,1002.7,100.0,376.7,20.8,26.6,21.7,29.6,2.6
2022-03-24 23:03:39.132346,quillota_centro,26.2,16.4,21.3,86.7,2.3,79.8,0.0,1026.4,64.7,538.5,18.8,24.6,20.1,30.5,7.7
2022-03-25 23:03:39.132346,quillota_centro,32.4,15.0,23.7,65.5,13.9,174.9,0.0,1033.4,47.9,630.2,17.5,25.1,20.7,29.5,7.3
2022-03-26 23:03:39.132346,quillota_centro,28.3,18.4,23.4,55.2,0.0,181.8,0.0,1013.0,47.5,624.0,15.2,23.8,23.4,64.5,6.3
2022-03-27 23:03:39.132346,quillota_centro,27.0,17.2,22.1,62.8,9.2,269.3,0.0,1013.0,45.3,792.5,15.3,23.3,19.7,65.0,7.7
2022-03-28 23:03:39.132346,quillota_centro,29.3,16.3,22.8,63.4,0.0,259.2,0.0,1008.6,40.6,732.3,16.1,24.0,22.8,52.6,6.4
2022-03-29 23:03:39.132346,quillota_centro,32.0,14.0,23.0,83.8,7.5,37.7,0.0,1019.6,97.8,528.2,20.0,26.0,20.8,78.0,3.6
2022-03-30 23:03:39.132346,quillota_centro,27.9,14.9,21.4,56.3,12.0,71.5,0.0,1027.7,60.6,580.8,13.5,22.0,18.6,28.5,6.9
2022-03-31 23:03:39.132346,quillota_centro,27.7,15.8,21.7,54.2,2.2,55.3,0.0,1019.4,49.9,645.3,13.4,22.1,20.6,67.4,6.0
2022-04-01 23:03:39.132346,quillota_centro,26.7,14.4,20.6,63.6,9.7,71.9,8.7,1001.5,92.5,483.5,13.9,21.8,18.1,27.0,4.2
2022-04-02 23:03:39.132346,quillota_centro,27.4,17.8,22.6,69.7,2.5,80.0,0.0,1005.4,58.7,493.4,17.1,24.4,21.3,52.9,7.1
2022-04-03 23:03:39.132346,quillota_centro,28.8,15.4,22.1,72.0,1.0,224.7,0.0,1007.2,47.8,691.4,17.0,24.1,21.3,37.9,4.9
2022-04-04 23:03:39.132346,quillota_centro,35.8,16.3,26.1,67.1,6.6,224.3,0.0,1004.5,55.3,701.6,20.1,27.6,24.0,42.3,2.6
2022-04-05 23:03:39.132346,quillota_centro,29.7,17.2,23.5,56.1,4.9,115.1,0.0,997.4,66.9,529.7,15.5,24.0,21.7,42.6,6.1
2022-04-06 23:03:39.132346,quillota_centro,32.0,19.1,25.5,61.0,0.0,80.1,0.0,1011.5,37.2,661.2,18.4,26.5,25.5,33.6,7.9
2022-04-07 23:03:39.132346,quillota_centro,25.0,16.6,20.8,92.3,6.8,72.0,0.0,1015.7,78.3,648.9,19.4,24.6,18.7,66.7,5.3
2022-04-08 23:03:39.132346,quillota_centro,32.7,16.5,24.6,64.0,5.2,96.0,16.9,1033.8,100.0,369.2,18.0,25.8,22.7,55.3,2.5
2022-04-09 23:03:39.132346,quillota_centro,31.8,12.6,22.2,65.9,2.2,128.9,0.0,1005.3,59.5,743.8,16.0,23.7,21.0,41.8,4.1
2022-04-10 23:03:39.132346,quillota_centro,29.7,15.8,22.8,48.2,3.4,248.3,0.0,1011.2,66.9,661.0,13.3,22.6,21.3,49.7,3.8
2022-04-11 23:03:39.132346,quillota_centro,34.5,13.1,23.8,47.0,7.3,14.1,0.0,1020.3,64.8,624.0,14.2,23.5,21.7,24.1,6.9
2022-04-12 23:03:39.132346,quillota_centro,31.1,15.7,23.4,52.8,0.0,328.5,0.0,993.0,65.6,671.2,14.8,23.6,23.4,37.7,8.1
2022-04-13 23:03:39.132346,quillota_centro,32.2,15.2,23.7,80.8,0.0,297.9,0.0,1016.1,39.3,716.2,20.2,26.5,23.7,54.6,8.7
2022-04-14 23:03:39.132346,quillota_centro,31.3,18.3,24.8,53.4,10.2,173.2,0.0,1015.0,85.6,489.2,16.3,25.1,22.2,69.0,3.0
2022-04-15 23:03:39.132346,quillota_centro,27.1,13.4,20.3,63.8,6.1,328.1,0.0,1002.1,47.7,760.7,13.7,21.5,18.3,52.7,5.2
2022-04-16 23:03:39.132346,quillota_centro,27.5,16.9,22.2,70.8,12.8,30.9,0.0,1012.2,76.5,657.0,16.9,24.0,19.3,17.5,4.9
2022-04-17 23:03:39.132346,quillota_centro,31.2,19.7,25.4,64.2,7.5,229.9,0.0,1002.3,58.1,824.7,18.9,26.7,23.3,58.8,10.2
2022-04-18 23:03:39.132346,quillota_centro,29.8,14.9,22.3,58.1,0.0,232.0,0.0,988.0,48.9,649.2,14.7,23.1,22.3,53.5,7.7
2022-04-19 23:03:39.132346,quillota_centro,30.6,18.5,24.5,54.7,8.6,154.6,3.3,1012.9,34.0,829.7,16.3,25.0,22.2,6.0,7.9
2022-04-20 23:03:39.132346,quillota_centro,32.2,17.3,24.8,70.2,7.2,57.6,0.0,1010.9,53.9,721.5,19.3,26.6,22.6,40.4,3.1
2022-04-21 23:03:39.132346,quillota_centro,29.0,20.9,25.0,67.0,2.4,338.2,0.0,1009.6,50.3,895.5,19.0,26.5,23.7,1.9,4.3
2022-04-22 23:03:39.132346,quillota_centro,29.3,18.1,23.7,71.7,1.2,251.9,13.6,1027.4,76.2,535.9,18.6,25.7,22.8,46.5,7.7
2022-04-23 23:03:39.132346,quillota_centro,26.4,14.6,20.5,77.3,1.9,312.8,0.0,1001.8,47.6,751.9,16.3,22.9,19.4,33.5,8.1
2022-04-24 23:03:39.132346,quillota_centro,29.9,14.8,22.4,66.5,0.0,162.3,0.0,1000.1,47.3,640.3,16.3,23.8,22.4,60.0,5.4
2022-04-25 23:03:39.132346,quillota_centro,33.3,15.4,24.3,58.3,0.0,266.6,0.0,1001.6,67.9,531.4,16.8,25.1,24.3,37.3,3.5
2022-04-26 23:03:39.132346,quillota_centro,31.9,15.1,23.5,65.9,1.7,210.2,0.0,1022.8,48.9,616.8,17.3,24.9,22.4,37.1,5.6
2022-04-27 23:03:39.132346,quillota_centro,31.1,17.5,24.3,59.1,9.2,146.1,0.0,1018.1,39.6,713.4,16.8,25.1,21.9,26.6,4.7
2022-04-28 23:03:39.132346,quillota_centro,31.7,17.7,24.7,49.6,10.3,176.4,0.0,1006.1,32.7,777.4,15.5,24.7,22.1,45.6,9.4
2022-04-29 23:03:39.132346,quillota_centro,30.6,15.0,22.8,71.5,15.3,69.4,0.0,994.7,72.7,470.5,17.6,24.7,19.7,62.8,4.2
2022-04-30 23:03:39.132346,quillota_centro,32.5,15.9,24.2,57.9,11.8,144.9,0.0,1005.6,44.6,718.8,16.5,24.9,21.4,29.4,4.7
2022-05-01 23:03:39.132346,quillota_centro,32.2,15.9,24.0,73.3,15.4,143.4,2.6,1003.1,100.0,343.3,19.2,26.1,20.9,21.5,4.8
2022-05-02 23:03:39.132346,quillota_centro,29.7,16.4,23.1,57.5,8.8,197.9,0.0,1001.2,29.8,655.8,15.3,23.7,20.7,41.1,7.3
2022-05-03 23:03:39.132346,quillota_centro,30.4,16.3,23.4,78.7,7.0,6.6,0.0,1020.9,52.5,635.7,19.5,26.0,21.2,37.1,5.6
2022-05-04 23:03:39.132346,quillota_centro,33.1,14.7,23.9,62.2,8.4,269.0,6.4,1014.4,69.0,660.4,17.0,25.0,21.6,50.0,5.7
2022-05-05 23:03:39.132346,quillota_centro,29.4,13.8,21.6,63.8,5.5,178.0,0.0,1005.0,62.0,580.7,15.0,22.8,19.7,76.8,5.5
2022-05-06 23:03:39.132346,quillota_centro,32.1,14.9,23.5,62.6,16.5,131.0,0.0,1015.5,59.2,676.2,16.7,24.7,20.3,36.9,7.8
2022-05-07 23:03:39.132346,quillota_centro,31.6,13.3,22.4,65.7,5.3,35.1,0.0,1014.6,62.4,625.6,16.2,23.8,20.6,43.0,6.2
2022-05-08 23:03:39.132346,quillota_centro,31.5,15.0,23.2,56.9,2.7,286.2,4.0,1006.5,98.7,339.8,15.4,23.9,21.9,54.6,2.8
2022-05-09 23:03:39.132346,quillota_centro,32.0,12.7,22.3,52.2,6.5,127.1,0.0,1020.5,27.1,898.6,13.7,22.5,20.3,46.8,7.2
2022-05-10 23:03:39.132346,quillota_centro,27.9,19.1,23.5,57.5,2.8,265.1,5.2,1027.3,100.0,394.7,15.8,24.2,22.2,28.5,4.1
2022-05-11 23:03:39.132346,quillota_centro,29.7,13.7,21.7,52.3,0.3,181.1,11.9,1003.1,100.0,500.5,13.0,21.9,21.3,47.7,1.6
2022-05-12 23:03:39.132346,quillota_centro,26.6,15.0,20.8,70.4,6.2,140.3,0.0,1026.1,63.8,605.8,15.4,22.6,18.8,63.7,4.5
2022-05-13 23:03:39.132346,quillota_centro,26.6,11.6,19.1,64.9,8.8,237.7,7.1,1025.7,78.8,465.8,12.7,20.5,16.7,63.2,4.8
2022-05-14 23:03:39.132346,quillota_centro,28.2,18.9,23.5,63.5,13.7,185.7,4.6,1021.0,100.0,384.3,16.9,24.8,20.6,21.8,0.9
2022-05-15 23:03:39.132346,quillota_centro,26.9,11.5,19.2,84.4,9.5,315.8,0.0,1019.3,76.4,537.4,16.4,22.3,16.7,27.2,6.9
2022-05-16 23:03:39.132346,quillota_centro,28.0,11.5,19.8,78.5,9.6,258.0,4.9,1018.2,86.8,552.7,15.9,22.3,17.3,31.0,3.6
2022-05-17 23:03:39.132346,quillota_centro,31.0,15.4,23.2,84.5,12.1,355.3,0.0,1008.7,78.9,593.8,20.4,26.3,20.4,59.1,4.3
2022-05-18 23:03:39.132346,quillota_centro,32.1,14.5,23.3,58.3,3.7,253.1,0.0,998.9,59.7,609.6,15.7,24.0,21.8,23.9,5.8
2022-05-19 23:03:39.132346,quillota_centro,27.8,17.1,22.5,76.1,7.8,354.7,0.0,1010.1,49.3,658.0,18.1,24.8,20.2,39.7,6.8
2022-05-20 23:03:39.132346,quillota_centro,29.5,17.9,23.7,67.0,14.5,79.9,0.0,994.5,70.7,490.7,17.7,25.2,20.6,76.5,3.5
2022-05-21 23:03:39.132346,quillota_centro,29.1,14.4,21.8,66.7,8.7,184.4,0.0,1020.2,32.2,594.5,15.7,23.3,19.4,23.0,4.3
2022-05-22 23:03:39.132346,quillota_centro,27.2,13.8,20.5,66.0,0.0,299.8,0.0,1039.2,50.1,646.5,14.3,21.9,20.5,48.0,5.8
2022-05-23 23:03:39.132346,quillota_centro,30.3,13.7,22.0,69.1,11.4,318.0,5.0,1009.9,69.3,603.0,16.4,23.7,19.3,24.6,5.1
2022-05-24 23:03:39.132346,quillota_centro,25.8,13.5,19.7,77.1,3.5,1.4,0.0,1023.3,51.1,791.7,15.5,22.1,18.2,46.0,6.9
2022-05-25 23:03:39.132346,quillota_centro,28.1,15.6,21.9,65.3,5.8,122.3,0.0,1005.7,34.1,902.1,15.5,23.2,19.9,38.5,6.0
2022-05-26 23:03:39.132346,quillota_centro,34.8,15.7,25.3,52.7,6.2,219.9,0.0,1032.7,45.9,730.5,16.7,25.5,23.3,24.0,5.9
2022-05-27 23:03:39.132346,quillota_centro,25.7,12.7,19.2,81.4,8.8,16.4,0.0,999.3,74.7,626.9,15.8,22.0,16.8,85.4,4.3
2022-05-28 23:03:39.132346,quillota_centro,32.2,17.8,25.0,79.2,6.1,252.9,0.0,999.6,64.6,528.8,21.2,27.6,23.0,71.3,6.2
2022-05-29 23:03:39.132346,quillota_centro,28.1,16.8,22.5,58.9,8.4,190.7,2.2,1025.1,70.1,475.5,15.0,23.3,20.1,56.1,5.7
2022-05-30 23:03:39.132346,quillota_centro,30.2,11.9,21.1,57.0,10.8,247.9,0.0,1006.1,34.9,825.2,13.2,21.7,18.4,59.4,6.0
2022-05-31 23:03:39.132346,quillota_centro,28.3,9.0,18.7,75.8,11.2,148.5,0.0,1022.9,59.1,628.6,14.3,21.0,16.0,46.7,6.6
2022-06-01 23:03:39.132346,quillota_centro,26.2,14.3,20.3,82.4,9.2,171.8,0.0,994.0,54.9,586.2,17.1,23.2,17.8,40.9,7.9
2022-06-02 23:03:39.132346,quillota_centro,29.3,10.4,19.8,69.1,10.4,133.0,0.0,997.4,52.4,655.7,14.2,21.6,17.3,44.4,8.1
2022-06-03 23:03:39.132346,quillota_centro,28.7,13.3,21.0,51.2,13.7,128.3,0.0,1032.9,54.0,677.4,12.2,21.1,18.1,34.7,7.5
2022-06-04 23:03:39.132346,quillota_centro,27.1,12.2,19.7,71.1,8.8,277.3,1.8,1015.2,72.8,291.6,14.4,21.6,17.3,50.8,2.5
2022-06-05 23:03:39.132346,quillota_centro,28.6,10.1,19.4,71.6,14.0,156.1,2.8,1015.6,75.0,646.6,14.2,21.3,16.4,18.2,4.7
2022-06-06 23:03:39.132346,quillota_centro,26.6,13.4,20.0,53.1,8.5,346.6,4.6,1027.4,84.9,687.6,11.5,20.3,17.7,57.0,3.2
2022-06-07 23:03:39.132346,quillota_centro,24.7,12.3,18.5,68.4,8.0,345.8,0.7,1018.0,48.4,771.0,12.8,20.2,16.2,40.7,6.3
2022-06-08 23:03:39.132346,quillota_centro,30.5,12.8,21.7,64.6,7.3,16.0,19.3,1014.3,89.4,533.6,15.2,23.0,19.5,22.8,4.5
2022-06-09 23:03:39.132346,quillota_centro,24.5,11.3,17.9,79.0,12.7,333.9,0.0,1012.6,72.9,615.4,14.1,20.5,15.1,22.0,7.7
2022-06-10 23:03:39.132346,quillota_centro,28.8,11.7,20.2,70.4,9.0,14.3,1.9,1013.6,91.0,357.1,14.9,22.1,17.8,73.0,5.8
2022-06-11 23:03:39.132346,quillota_centro,22.7,13.5,18.1,68.2,10.0,299.8,0.0,1012.5,66.9,682.3,12.3,19.7,15.6,51.9,6.6
2022-06-12 23:03:39.132346,quillota_centro,29.1,12.7,20.9,81.7,6.3,189.1,0.0,1002.0,43.9,600.0,17.6,23.8,18.9,64.9,3.6
2022-06-13 23:03:39.132346,quillota_centro,28.6,10.7,19.7,72.4,8.3,222.5,0.0,1013.5,59.3,540.0,14.6,21.7,17.3,71.5,7.2
2022-06-14 23:03:39.132346,quillota_centro,28.5,12.3,20.4,58.5,6.7,313.5,0.0,1031.6,25.1,789.3,12.9,21.2,18.3,14.3,7.7
2022-06-15 23:03:39.132346,quillota_centro,26.4,14.2,20.3,66.2,2.8,333.9,0.0,1007.1,77.8,520.9,14.2,21.8,19.0,56.9,4.9
2022-06-16 23:03:39.132346,quillota_centro,23.9,11.0,17.4,44.7,9.9,236.4,0.0,994.3,37.7,509.4,7.4,17.0,14.9,34.0,4.4
2022-06-17 23:03:39.132346,quillota_centro,27.8,12.5,20.2,64.8,12.1,204.8,0.0,1012.7,69.8,578.4,13.8,21.5,17.4,82.6,4.3
2022-06-18 23:03:39.132346,quillota_centro,25.9,12.7,19.3,64.6,10.7,228.8,2.2,1012.1,53.9,563.2,12.8,20.6,16.7,42.6,4.1
2022-06-19 23:03:39.132346,quillota_centro,25.5,15.8,20.6,77.7,0.4,228.5,0.0,1014.2,41.2,667.4,16.6,23.1,20.1,60.4,6.1
2022-06-20 23:03:39.132346,quillota_centro,23.0,14.6,18.8,83.5,12.9,204.0,0.0,1030.0,50.4,684.1,15.8,21.8,15.9,38.0,7.0
2022-06-21 23:03:39.132346,quillota_centro,23.9,9.5,16.7,71.4,10.9,110.1,0.0,1018.3,48.6,702.3,11.5,18.6,14.0,76.5,7.3
2022-06-22 23:03:39.132346,quillota_centro,25.9,12.0,18.9,62.6,7.6,19.9,0.0,1011.1,78.1,362.4,12.1,20.1,16.7,48.7,3.5
2022-06-23 23:03:39.132346,quillota_centro,29.0,12.3,20.6,73.4,12.6,313.2,0.0,1015.9,93.6,466.6,15.8,22.7,17.8,69.8,1.6
2022-06-24 23:03:39.132346,quillota_centro,26.8,12.6,19.7,74.3,9.7,68.6,0.0,998.2,41.9,687.5,15.0,21.8,17.2,36.8,5.5
2022-06-25 23:03:39.132346,quillota_centro,20.2,12.8,16.5,83.4,17.2,28.1,10.0,1007.4,100.0,427.0,13.5,19.5,13.2,7.0,0.7
2022-06-26 23:03:39.132346,quillota_centro,30.1,16.5,23.3,52.6,16.2,75.1,0.0,1024.5,17.5,885.7,14.7,23.5,20.1,60.8,11.0
2022-06-27 23:03:39.132346,quillota_centro,27.0,13.3,20.2,81.9,3.7,335.8,0.0,1005.3,80.7,606.8,16.9,23.0,18.6,72.2,5.2
2022-06-28 23:03:39.132346,quillota_centro,26.3,14.6,20.4,67.2,4.9,4.3,0.0,1011.4,57.2,685.9,14.5,22.0,18.7,36.9,6.9
2022-06-29 23:03:39.132346,quillota_centro,30.0,13.6,21.8,70.3,4.3,146.2,0.0,1017.1,87.8,379.1,16.3,23.6,20.1,56.9,2.6
2022-06-30 23:03:39.132346,quillota_centro,26.8,13.0,19.9,66.3,5.2,110.9,0.3,1018.4,60.1,618.6,13.7,21.3,18.1,25.5,5.6
2022-07-01 23:03:39.132346,quillota_centro,17.0,6.6,11.8,76.7,9.7,352.4,0.0,1017.5,61.2,488.5,7.6,14.2,9.3,75.1,3.3
2022-07-02 23:03:39.132346,quillota_centro,21.7,8.4,15.0,90.7,19.0,352.1,0.0,1031.4,70.8,671.9,13.3,18.7,11.6,50.6,3.5
2022-07-03 23:03:39.132346,quillota_centro,19.5,8.8,14.1,82.8,9.1,2.9,4.4,1011.3,94.5,406.0,11.0,17.1,11.7,60.0,2.2
2022-07-04 23:03:39.132346,quillota_centro,23.1,8.3,15.7,76.2,13.4,17.2,1.2,1025.2,68.8,487.4,11.4,18.1,12.8,25.7,5.3
2022-07-05 23:03:39.132346,quillota_centro,18.1,5.9,12.0,96.0,4.2,199.6,0.0,1023.7,67.3,729.7,11.2,16.1,10.3,39.6,4.8
2022-07-06 23:03:39.132346,quillota_centro,23.9,6.2,15.1,90.1,8.8,328.9,0.0,1002.1,83.3,670.0,13.3,18.7,12.7,47.2,7.5
2022-07-07 23:03:39.132346,quillota_centro,22.3,8.1,15.2,60.7,16.3,12.8,0.0,1020.6,76.1,444.2,8.0,16.1,11.9,64.6,3.5
2022-07-08 23:03:39.132346,quillota_centro,24.5,2.6,13.6,82.7,19.4,291.2,0.0,1013.2,37.6,688.1,10.4,16.5,10.0,40.6,6.9
2022-07-09 23:03:39.132346,quillota_centro,21.7,9.1,15.4,90.8,17.6,70.3,4.1,1017.8,100.0,469.4,13.7,19.1,12.1,87.4,4.9
2022-07-10 23:03:39.132346,quillota_centro,27.1,6.6,16.8,77.5,10.2,268.4,2.9,1026.2,88.5,681.3,12.7,19.3,14.3,9.4,4.8
