fecha,temperatura_max,temperatura_min,humedad_relativa,precipitacion,velocidad_viento,direccion_viento,presion_atmosferica,radiacion_solar,nubosidad,temperatura_promedio,amplitud_termica,sensacion_termica,año,mes,dia_año,estacion,punto_rocio_aprox,dia_mes,dia_semana,nombre_dia,nombre_mes,tipo_dia_temp,intensidad_lluvia,intensidad_viento,precip_acum_7d,precip_acum_30d,temp_max_prom_7d,temp_min_prom_7d,humedad_prom_7d,sin_lluvia,dias_sin_lluvia_consecutivos,confort_termico,indice_estres_termico,necesidad_riego,riesgo_hongos,condiciones_aplicacion,confort_labores,grados_dia,grados_dia_acum,grados_dia_mes
2024-04-02,19.603834556014007,6.768656679204062,95.0,2.5500523328613727,3.798476119175171,SW,1008.0896249852569,24.089513894730946,27.0151753396406,13.186245617609035,12.835177876809945,11.28700755802145,2024,4,93,Otoño,6.430223845243859,2,1,Tuesday,April,Fresco,Lluvia ligera,Calma,8.7976152506744,22.415782013151183,24.915339041349057,10.072581407044558,76.13536660554003,0,0,Regular,Muy Bajo,Baja,Alto,Desfavorables,Regular,3.1862456176090355,972.0788776646825,12.307359095529737
2024-04-03,23.01134563647772,6.7980626017510275,59.55742159340512,0.016815796459144824,10.159511872614171,SE,1014.5143031538845,18.0388769053243,43.83602439885679,14.904704119114374,16.213283034726693,9.824948182807288,2024,4,94,Otoño,4.048750803908464,3,2,Wednesday,April,Templado,Llovizna,Brisa ligera,8.252341424780482,22.42797071841464,23.87753187873734,8.83559963447215,74.78560483487806,0,0,Regular,Bajo,Media,Bajo,Desfavorables,Bueno,4.904704119114374,976.9835817837969,17.21206321464411
2024-04-04,21.38989089629563,6.479879410642304,58.31746217898842,0.2241997599737634,12.339511807839733,NE,1016.7338037407368,26.117047048159634,44.444473073247025,13.934885153468967,14.910011485653325,7.7651292495491,2024,4,95,Otoño,3.7789012245453835,4,3,Thursday,April,Fresco,Llovizna,Brisa ligera,7.925095361604531,22.32985309406207,23.269632512253395,8.66971800605877,71.92460486982618,0,0,Regular,Bajo,Media,Bajo,Desfavorables,Bueno,3.934885153468967,980.9184669372659,21.14694836811308
2024-04-05,16.276103310192205,14.276103310192205,86.80076715676552,0.007692629324466028,6.456075352345559,NW,1016.8876982634182,16.76911062601279,41.35192049617429,15.276103310192205,2.0,12.048065634019427,2024,4,96,Otoño,12.39176719333923,5,4,Friday,April,Fresco,Llovizna,Brisa ligera,6.907719570966814,21.981250686415127,22.89236347983216,8.83211960084923,74.86267734377392,0,0,Bueno,Muy Bajo,Baja,Alto,Desfavorables,Bueno,5.276103310192205,986.194570247458,26.423051678305285
2024-04-06,25.011776421509172,11.330618064321547,88.69358218596068,0.8171910377213775,4.6693298404712005,NE,1015.7933803224948,15.177546644811473,42.3789130670616,18.17119724291536,13.681158357187625,15.836532322679759,2024,4,97,Otoño,10.049531045056339,6,5,Saturday,April,Templado,Llovizna,Calma,5.996753854818785,22.44111553942478,22.464911699808912,8.959680647273212,75.96430256662826,0,0,Óptimo,Bajo,Baja,Muy Alto,Desfavorables,Bueno,8.171197242915358,994.3657674903734,34.59424892122064
2024-04-07,24.573566457327516,7.8771781514827275,57.15709959270097,2.732901979467077,8.833949194228126,E,1018.3682961014384,18.162324244133707,21.28634663448155,16.22537230440512,16.69638830584479,11.808397707291057,2024,4,98,Otoño,4.502366561137465,7,6,Sunday,April,Templado,Lluvia ligera,Brisa ligera,7.205944171834501,23.749303641677784,22.61893649092445,9.043812430682907,75.95236347294349,0,0,Bueno,Bajo,Media,Bajo,Desfavorables,Regular,6.22537230440512,1000.5911397947785,40.81962122562576
2024-04-08,25.360677577401425,11.973804149040243,58.69719774356214,0.28384900998925267,12.364431934975228,W,1011.2196653126848,18.61116423827912,58.757172752023706,18.667240863220833,13.386873428361183,12.485024895733218,2024,4,99,Otoño,7.028287498789,8,0,Monday,April,Templado,Llovizna,Brisa ligera,6.632702545796454,23.604987005500192,22.17531355074538,9.357757480947729,72.03193292162612,0,0,Óptimo,Bajo,Media,Bajo,Desfavorables,Bueno,8.667240863220833,1009.2583806579994,49.48686208884659
2024-04-09,22.4211262069455,9.796481719841633,60.773230867092394,2.396699905811215,3.6504303035572825,N,1006.019877475265,14.023291191049587,54.980798677824154,16.10880396339357,12.624644487103868,14.283588811614928,2024,4,100,Otoño,5.95363845245186,9,1,Tuesday,April,Templado,Lluvia ligera,Calma,6.4793501187462965,25.33981089267672,22.577783786592736,9.790303915324525,67.1423944740679,0,0,Bueno,Bajo,Media,Bajo,Desfavorables,Regular,6.108803963393569,1015.367184621393,55.59566605224016
2024-04-10,16.55598581645924,9.480894135337907,44.833242334485846,0.047650449995256985,4.681075456314974,N,1005.3213760246908,15.022171614268299,6.5997908341135485,13.018439975898573,7.075091681121334,10.677902247741086,2024,4,101,Otoño,4.2505922431721,10,2,Wednesday,April,Fresco,Llovizna,Calma,6.510184772282408,25.111695875243818,21.655589526590095,10.173565562979794,65.03894029422229,0,0,Regular,Muy Bajo,Alta,Bajo,Desfavorables,Bueno,3.0184399758985734,1018.3856245972916,58.614106028138735
2024-04-11,22.180350352892262,14.695679792189665,51.220220802737025,2.1745161922465623,6.637431325065453,NW,1020.8004087624278,10.638746792917264,30.270942072850822,18.438015072540964,7.484670560702597,15.119299410008237,2024,4,102,Otoño,7.527159638022752,11,3,Thursday,April,Templado,Lluvia ligera,Brisa ligera,8.460501204555207,26.821472941529613,21.768512306103904,11.347251331772274,64.02504866904351,0,0,Óptimo,Bajo,Media,Bajo,Desfavorables,Regular,8.438015072540964,1026.8236396698326,67.0521211006797
2024-04-12,24.628058643262694,12.972973672473444,49.93788849871898,0.46449907581724315,5.538968526407913,W,1016.7625784842263,15.392129461258833,42.32699681348616,18.800516157868067,11.65508497078925,16.03103189466411,2024,4,103,Otoño,6.478429127527958,12,4,Friday,April,Templado,Llovizna,Brisa ligera,8.917307651047985,27.00459506523928,22.961648782256834,11.16108995495531,58.75892314646543,0,0,Óptimo,Bajo,Alta,Bajo,Desfavorables,Bueno,8.800516157868067,1035.6241558277006,75.85263725854777
2024-04-13,18.22553992383271,9.89635079378616,53.483036523438074,0.12685971529588277,5.548443600173014,SW,998.1532978323974,22.057860359985472,26.64217494309564,14.060945358809434,8.329189130046549,11.286723558722926,2024,4,104,Otoño,5.292868909528206,13,5,Saturday,April,Fresco,Llovizna,Brisa ligera,8.22697632862249,27.081755665399605,21.992186425445905,10.956194630593112,53.72884519467649,0,0,Regular,Muy Bajo,Media,Bajo,Desfavorables,Bueno,4.060945358809434,1039.68510118651,79.9135826173572
2024-04-14,23.49763190353059,7.946025010384981,64.47972668919829,0.4436980172135167,1.7176381170086685,SW,1021.7740274143995,17.175874956563135,55.93429943969484,15.721828456957786,15.551606893145607,14.863009398453451,2024,4,105,Otoño,5.123575209351576,14,6,Sunday,April,Templado,Llovizna,Calma,5.93777236636893,26.49848270445925,21.838481489189203,10.966029896150575,54.77493477989039,0,0,Bueno,Bajo,Media,Bajo,Desfavorables,Bueno,5.721828456957786,1045.406929643468,85.63541107431499
2024-04-15,26.37954483327506,10.279991580546818,68.5132209880478,0.2768755348210925,9.767170842217602,SW,1028.0434811712212,24.05439177628397,38.32793653857156,18.329768206910938,16.099553252728242,13.446182785802137,2024,4,106,Otoño,7.0431533491327505,15,0,Monday,April,Templado,Llovizna,Brisa ligera,5.9307988912007685,25.53608110066313,21.984033954314008,10.724056672080085,56.17722381481691,0,0,Óptimo,Bajo,Media,Bajo,Desfavorables,Bueno,8.329768206910938,1053.736697850379,93.96517928122593
2024-04-16,35.137508909477006,1.1183909943280652,88.25750739221115,0.32698412283615,9.016161508608906,N,1007.2726651939317,16.887423194081556,44.22681323637967,18.127949951902536,34.01911791514894,13.619869197598083,2024,4,107,Otoño,0.987064014492916,16,1,Tuesday,April,Muy Caluroso,Llovizna,Brisa ligera,3.8610831082257047,24.708197191753918,23.800660054675653,9.484329425578148,60.10354903269102,0,0,Óptimo,Extremo,Baja,Bajo,Desfavorables,Desfavorable,8.127949951902536,1061.8646478022815,102.09312923312847
2024-04-17,23.522189342474967,3.9734507310668463,50.024689388918134,0.43585024532908273,2.903452400589064,NE,1015.6892803702083,9.410892013660115,29.98226731292317,13.747820036770907,19.54873861140812,12.296093836476375,2024,4,108,Otoño,1.9877063862378865,17,2,Wednesday,April,Templado,Llovizna,Calma,4.24928290355953,24.398781692273754,24.795831986963613,8.697551796396569,60.845184326181354,0,0,Regular,Bajo,Media,Bajo,Desfavorables,Bueno,3.747820036770907,1065.6124678390524,105.84094926989937
2024-04-18,25.9721293191026,15.3638591985287,79.76483597714875,1.8528465851840905,12.37158727986874,N,1009.2123352509411,21.583649325339497,0.0,20.66799425881565,10.608270120573899,14.48220061888128,2024,4,109,Otoño,12.2549570894665,18,3,Thursday,April,Templado,Llovizna,Brisa ligera,3.9276132964970585,25.721861436778298,25.33751469642223,8.793005997302144,64.92298649395445,0,0,Óptimo,Bajo,Baja,Medio,Desfavorables,Bueno,10.66799425881565,1076.2804620978682,116.50894352871502
2024-04-19,23.68895651417895,16.880552646177474,61.790167336617365,0.904302501402979,13.043276944791462,S,1018.0264554037693,13.958261153799585,0.0,20.284754580178213,6.808403868001477,13.763116107782482,2024,4,110,Otoño,10.430521727418851,19,4,Friday,April,Templado,Llovizna,Brisa ligera,4.367416722082794,25.069746118955663,25.203357249410267,9.351231564974148,66.6161691850828,0,0,Óptimo,Bajo,Media,Bajo,Desfavorables,Bueno,10.284754580178213,1086.5652166780465,126.79369810889324
2024-04-20,13.649830994798057,11.649830994798057,64.2580443552135,0.43170212502155625,5.747283350659657,SE,1003.6719288873982,16.599796267418792,54.74023866730069,12.649830994798057,2.0,9.776189319468228,2024,4,111,Otoño,7.485953567944745,20,5,Saturday,April,Frío,Llovizna,Brisa ligera,4.672259131808468,24.654017283634644,24.549684545262462,9.601728736547276,68.15545601819358,0,0,Regular,Muy Bajo,Media,Bajo,Desfavorables,Regular,2.649830994798057,1089.2150476728445,129.44352910369128
2024-04-21,24.06177561976416,13.933061509251194,75.12229238249905,0.9600123374700777,11.499645772931018,SW,1012.4284347432098,25.4254322849047,46.67280191223485,18.997418564507676,10.128714110512965,13.247595678042167,2024,4,112,Otoño,10.466835204813117,21,6,Sunday,April,Templado,Llovizna,Brisa ligera,5.188573452065029,25.03491815023887,24.6302765047244,10.457019664956736,69.67582254580796,0,0,Óptimo,Bajo,Baja,Medio,Desfavorables,Bueno,8.997418564507676,1098.2124662373521,138.44094766819896
2024-04-22,24.547869213613108,11.266544364774937,48.159169676565526,1.1941602190512062,6.281006585027162,NE,1020.8505130239903,11.034777241670916,50.96655515877711,17.90720678919402,13.281324848838171,14.766703496680439,2024,4,113,Otoño,5.425874217317494,22,0,Monday,April,Templado,Llovizna,Brisa ligera,6.105858136295143,26.199321834871117,24.36860855905841,10.597955776989323,66.76810092988192,0,0,Bueno,Bajo,Alta,Bajo,Desfavorables,Bueno,7.907206789194021,1106.1196730265463,146.34815445739298
2024-04-23,37.32834628774171,22.661322948945273,70.73614619276076,0.30705924801565654,8.543349530633183,E,1022.8856939143907,18.98846272478631,43.361821051572825,29.99483461834349,14.667023338796437,25.7231598530269,2024,4,114,Otoño,16.02974653037957,23,1,Tuesday,April,Muy Caluroso,Llovizna,Brisa ligera,6.085933261474649,26.023197068341563,24.681585327381935,13.675517484791783,64.26504932996045,0,0,Regular,Extremo,Baja,Bajo,Desfavorables,Desfavorable,19.99483461834349,1126.1145076448897,166.34298907573648
2024-04-24,23.88819467380607,16.54498275445281,67.49678312319584,0.4810296133576682,5.492713594937273,NW,1016.4119665513575,17.756889899785246,45.36418508433786,20.21658871412944,7.343211919353259,17.470231916660804,2024,4,115,Otoño,11.167331127543166,24,2,Wednesday,April,Templado,Llovizna,Brisa ligera,6.131112629503234,26.112826802304287,24.733871803286377,15.471450630989777,66.76106272057154,0,0,Óptimo,Bajo,Media,Bajo,Desfavorables,Bueno,10.21658871412944,1136.331096359019,176.55957778986593
2024-04-25,25.28779840864591,10.48718284500147,72.38676896012224,0.09092663640357496,14.642754570386828,E,1010.287637574322,22.20555429262262,64.22558434046971,17.88749062682369,14.800615563644438,10.566113341630277,2024,4,116,Otoño,7.591332816436789,25,3,Thursday,April,Templado,Llovizna,Brisa ligera,4.369192680722719,25.795937988882294,24.63611024464971,14.774782580485887,65.7070531467106,0,0,Bueno,Bajo,Baja,Bajo,Desfavorables,Bueno,7.887490626823691,1144.2185869858426,184.4470684166896
2024-04-26,23.069661388772914,7.04149989058381,69.33752965861727,0.2382356411949423,7.111948318010306,SE,1000.2591913252511,23.130920192892134,51.11548431003531,15.055580639678363,16.028161498189103,11.49960648067321,2024,4,117,Otoño,4.882402075045052,26,4,Friday,April,Templado,Llovizna,Brisa ligera,3.703125820514682,25.472084007724174,24.54763951244885,13.369203615401076,66.78524776413917,0,0,Bueno,Bajo,Media,Bajo,Desfavorables,Bueno,5.055580639678363,1149.274167625521,189.50264905636797
2024-04-27,18.048327679516692,3.763363584829029,95.0,0.9855412822730572,8.379347068470388,NE,1006.9396023100858,19.583034025493355,66.02273375765282,10.905845632172861,14.284964094687663,6.716172097937667,2024,4,118,Otoño,3.5751954055875776,27,5,Saturday,April,Fresco,Llovizna,Brisa ligera,4.256964977766183,25.906179466847515,25.175996181694366,12.242565413976932,71.17695571339438,0,0,Regular,Muy Bajo,Baja,Alto,Desfavorables,Bueno,0.905845632172861,1150.1800132576939,190.40849468854083
2024-04-28,33.07528037010151,9.53896777964653,55.43390023623026,0.2100318561291192,5.936187837608519,N,1009.2458127619617,15.837752120517601,44.28654603066493,21.307124074874018,23.53631259045498,18.339030156069757,2024,4,119,Otoño,5.287821882535406,28,6,Sunday,April,Muy Caluroso,Llovizna,Brisa ligera,3.5069844964252246,25.09114290301445,26.463639717456847,11.614837738319123,68.36432826392742,0,0,Óptimo,Alto,Media,Bajo,Desfavorables,Regular,11.307124074874018,1161.487137332568,201.71561876341485
2024-04-29,27.318055921685612,7.677823757897091,57.035045674972736,0.5519524997469787,13.583946791709185,N,1007.4181297335871,20.84023502415576,32.49045648700572,17.49793983979135,19.64023216378852,10.705966443936758,2024,4,120,Otoño,4.379050287160514,29,0,Monday,April,Templado,Llovizna,Brisa ligera,2.864776777120997,23.914938648892026,26.85938067575292,11.102163365908,69.63231054941416,0,0,Bueno,Bajo,Media,Bajo,Desfavorables,Bueno,7.49793983979135,1168.9850771723593,209.2135586032062
2024-04-30,28.388285617629247,5.492749844809067,55.65289210362853,0.8670247380141259,13.659843938268232,S,1013.4764237465089,26.013935382867373,44.85507155390614,16.940517731219156,22.895535772820182,10.11059576208504,2024,4,121,Otoño,3.0568741446538135,30,1,Tuesday,April,Caluroso,Llovizna,Brisa ligera,3.4247422671194663,23.258251724454787,25.582229151451138,8.649510065317115,67.47755996525241,0,0,Bueno,Medio,Media,Bajo,Desfavorables,Bueno,6.940517731219156,1175.9255949035785,216.15407633442535
2024-05-01,16.834365626023757,8.011720905354258,56.66784321259618,0.08262798035746831,12.89278754378882,S,1010.2648981106297,17.836260362161795,19.09555296281758,12.423043265689007,8.8226447206695,5.976649493794596,2024,5,122,Otoño,4.540069441276942,1,2,Wednesday,May,Fresco,Llovizna,Brisa ligera,3.0263406341192667,22.483789068784958,24.57453928748223,7.430472658303036,65.93056854945246,0,0,Regular,Muy Bajo,Media,Bajo,Desfavorables,Bueno,2.4230432656890066,1178.3486381692676,2.4230432656890066
2024-05-02,33.147128055950546,6.471405996911076,55.439193090402235,0.8270010677202236,10.869321045042867,N,1014.3769709786835,16.39646331346184,30.503826777202278,19.80926702643081,26.67572205903947,14.374606503909376,2024,5,123,Otoño,3.5876952662914015,2,3,Thursday,May,Muy Caluroso,Llovizna,Brisa ligera,3.762415065435915,20.76073780364381,25.69730066566861,6.856790251432979,63.5094862823496,0,0,Óptimo,Alto,Media,Bajo,Desfavorables,Regular,9.80926702643081,1188.1579051956985,12.232310292119816
2024-05-03,15.66584761347186,13.66584761347186,82.83524796661328,0.1967084467793963,6.125631359197842,E,1022.6210184083814,20.32902154600794,44.439282716000925,14.66584761347186,2.0,11.603031933872938,2024,5,124,Otoño,11.320138757358917,3,4,Friday,May,Fresco,Llovizna,Brisa ligera,3.7208878710203694,20.94063045396406,24.639612983482746,7.803125640416987,65.43773175492046,0,0,Regular,Muy Bajo,Baja,Alto,Desfavorables,Bueno,4.665847613471859,1192.8237528091704,16.898157905591674
2024-05-04,28.210574133316754,13.757249003305867,86.30756371984782,2.323628292154786,10.483550287887255,NW,1009.7483022301651,18.23236212221767,44.10795829752529,20.98391156831131,14.453325130010887,15.742136424367683,2024,5,125,Otoño,11.87354644962634,4,5,Saturday,May,Caluroso,Lluvia ligera,Brisa ligera,5.058974880902098,23.040058986145084,26.091362476882754,9.23082355734225,64.19595514347016,0,0,Óptimo,Medio,Baja,Alto,Desfavorables,Regular,10.98391156831131,1203.8076643774816,27.882069473902988
2024-05-05,36.881404695408406,10.112542198310251,56.438805593757856,0.6189968355385691,7.978871603225794,SW,1001.9370641819662,9.973743456493205,37.33952799992529,23.49697344685933,26.768862497098155,19.507537645246433,2024,5,126,Otoño,5.70739803189105,5,6,Sunday,May,Muy Caluroso,Llovizna,Brisa ligera,5.4679398603115485,23.651363192359184,26.635094523355168,9.312762760008495,64.33951305168837,0,0,Óptimo,Extremo,Media,Bajo,Desfavorables,Desfavorable,13.496973446859329,1217.304637824341,41.379042920762316
2024-05-06,17.02884528814253,15.02884528814253,52.51466640343657,1.185751974917114,11.937225865227896,E,1007.386339215001,19.435984802384887,5.295382245644831,16.02884528814253,2.0,10.060232355528584,2024,5,127,Otoño,7.8923479673566455,6,0,Monday,May,Fresco,Llovizna,Brisa ligera,6.101739335481684,24.019924129554923,25.165207289991873,10.362908692900701,63.69374458432607,0,0,Bueno,Muy Bajo,Media,Bajo,Desfavorables,Bueno,6.028845288142531,1223.3334831124835,47.40788820890484
2024-05-07,22.295764413098723,12.371489407386012,72.07123334579606,0.6776143117625679,11.347706160096084,NW,1017.6687077597862,9.919425547417417,55.91023866051786,17.333626910242366,9.924275005712712,11.659773830194323,2024,5,128,Otoño,8.916284999147614,7,1,Tuesday,May,Templado,Llovizna,Brisa ligera,5.912328909230125,21.96463646185041,24.29484711791608,11.345585773268835,66.03922190463571,0,0,Bueno,Bajo,Baja,Bajo,Desfavorables,Bueno,7.333626910242366,1230.6671100227259,54.74151511914721
2024-05-08,24.765425803055887,8.043357867140188,56.716654335785435,0.03633680874115041,6.052203265772227,S,1018.4235502796214,20.246883878450674,60.855710164988736,16.40439183509804,16.7220679359157,13.378290202211925,2024,5,129,Otoño,4.561923478496104,8,2,Wednesday,May,Templado,Llovizna,Brisa ligera,5.866037737613807,21.71712426060231,25.427855714634955,11.350105339238254,66.04619492223418,0,0,Bueno,Bajo,Media,Bajo,Desfavorables,Bueno,6.404391835098039,1237.071501857824,61.14590695424525
2024-05-09,23.340757519307495,17.368992452452513,74.49397726633266,0.754543056983455,10.84347740851165,SE,1016.2486815761299,13.217143653560596,81.09226238130597,20.354874985880002,5.9717650668549815,14.933136281624177,2024,5,130,Otoño,12.938853288921011,9,3,Thursday,May,Templado,Llovizna,Brisa ligera,5.793579726877039,20.07496741177455,24.026945637971668,12.906903404315601,68.7683069473671,0,0,Óptimo,Bajo,Baja,Bajo,Desfavorables,Bueno,10.354874985880002,1247.426376843704,71.50078194012525
2024-05-10,11.35651923534896,9.35651923534896,68.04384531276949,3.4864236041253487,10.04610335013178,NW,1023.4058984471042,18.221248825118074,51.04439991471828,10.35651923534896,2.0,5.33346756028307,2024,5,131,Otoño,6.3665354751603696,10,4,Friday,May,Frío,Lluvia ligera,Brisa ligera,9.08329488422299,23.513740565904644,23.411327298239822,12.291285064583759,66.65524942538941,0,0,Regular,Muy Bajo,Media,Bajo,Desfavorables,Regular,0.35651923534896035,1247.782896079053,71.85730117547422
2024-05-11,23.75886870841544,5.459069141991018,42.26383827504152,0.6896116697764649,0.0,N,1011.5090954409841,20.343563437195417,40.03654585478707,14.608968925203229,18.299799566424426,14.608968925203229,2024,5,132,Otoño,2.3072121534937806,11,5,Saturday,May,Templado,Llovizna,Calma,7.44927826184467,22.028836043434545,22.77536938039678,11.105830798681637,60.36328864755995,0,0,Regular,Bajo,Alta,Bajo,Desfavorables,Bueno,4.608968925203229,1252.3918650042563,76.46627010067743
2024-05-12,16.61513595303356,9.070918600055307,88.21257801995093,2.0406295430197603,10.402809918888387,S,1029.4173291840746,32.72342007566142,14.674262259746254,12.843027276544433,7.544217352978251,7.641622317100239,2024,5,133,Otoño,8.00169114720003,12,6,Sunday,May,Fresco,Lluvia ligera,Brisa ligera,8.870910969325863,23.604966510637063,19.880188131486086,10.957027427502359,64.90239899415896,0,0,Regular,Muy Bajo,Baja,Alto,Desfavorables,Regular,2.843027276544433,1255.2348922808008,79.30929737722187
2024-05-13,28.01978267669365,6.51440485187913,91.93816509643283,2.1082292887326823,6.704612634079382,S,1019.5454970888472,22.456499770721546,77.3004467340264,17.26709376428639,21.505377824814524,13.914787447246699,2024,5,134,Otoño,5.989224287770664,13,0,Monday,May,Caluroso,Lluvia ligera,Brisa ligera,9.79338828314143,25.58633608407386,21.450322044136247,9.740678793750446,70.5343273788727,0,0,Bueno,Medio,Baja,Alto,Desfavorables,Regular,7.26709376428639,1262.501986045087,86.57639114150827
2024-05-14,16.864649285739503,5.326615577154433,55.80816964273421,0.22695162624903523,5.341872637004979,SW,992.8121002383369,26.188792858454008,46.19582442185059,11.095632431446969,11.53803370858507,8.42469611294448,2024,5,135,Otoño,2.9726866575146516,14,1,Tuesday,May,Fresco,Llovizna,Brisa ligera,9.342725597627897,25.36958969310938,20.674448454513502,8.734268246574507,68.21103256414958,0,0,Regular,Muy Bajo,Media,Bajo,Desfavorables,Bueno,1.095632431446969,1263.597618476534,87.67202357295523
2024-05-15,34.70686540517018,15.233228074521492,59.18447660096024,0.19814255494249655,5.470218187118772,N,1027.4052690397086,29.23048691216355,44.83432934563641,24.970046739845834,19.473637330648685,22.234937646286447,2024,5,136,Otoño,9.015706305336078,15,2,Wednesday,May,Muy Caluroso,Llovizna,Brisa ligera,9.504531343829242,25.290856713230784,22.0946541119584,9.761392561914692,68.5635786020317,0,0,Bueno,Alto,Media,Bajo,Desfavorables,Regular,14.970046739845834,1278.56766521638,102.64207031280107
2024-05-16,20.581872794965413,18.581872794965413,69.28798086087357,0.7901056361912618,7.5942713131039055,SW,1006.8641071189143,20.935535501996668,33.6485950455287,19.581872794965413,2.0,15.78473713841346,2024,5,137,Otoño,12.875004465767509,16,3,Thursday,May,Fresco,Llovizna,Brisa ligera,9.54009392303705,25.753978226585897,21.700527722766676,9.934661182273677,67.81986482982326,0,0,Óptimo,Bajo,Media,Bajo,Desfavorables,Bueno,9.581872794965413,1288.1495380113454,112.22394310776647
2024-05-17,20.59464451502419,5.108832853402931,70.01685184980538,0.3733259652642947,9.44017874026005,N,1004.7271904843445,19.714138801603195,32.05076083912845,12.85173868421356,15.485811661621259,8.131649314083536,2024,5,138,Otoño,3.577043930221315,17,4,Friday,May,Fresco,Llovizna,Brisa ligera,6.426996284175996,25.691453946521108,23.020259905577422,9.327848841995674,68.10172290654266,0,0,Regular,Bajo,Baja,Bajo,Desfavorables,Bueno,2.8517386842135597,1291.001276695559,115.07568179198005
2024-05-18,28.94996531883309,13.031390792594872,74.87816409009245,1.643461586449643,3.9036139334234594,SW,1017.1901688786631,11.599673347042705,57.20666835127117,20.990678055713982,15.918574526238219,19.038871089002253,2024,5,139,Otoño,9.757666180900388,18,5,Saturday,May,Caluroso,Llovizna,Calma,7.380846200849174,25.48206894778666,23.761845135637085,10.409609077796224,72.7609123086928,0,0,Óptimo,Medio,Baja,Bajo,Desfavorables,Bueno,10.990678055713982,1301.991954751273,126.06635984769402
2024-05-19,16.350199398024138,8.761679935735682,95.0,2.551079799917616,8.569543508637393,NW,999.0945562213077,17.300220405597635,14.463984433535202,12.55593966687991,7.588519462288456,8.271167912561214,2024,5,140,Otoño,8.323595938948896,19,6,Sunday,May,Fresco,Lluvia ligera,Brisa ligera,7.891296457747029,27.128846246301297,23.723997056350022,10.365432125750564,73.73054402012839,0,0,Regular,Muy Bajo,Baja,Alto,Desfavorables,Regular,2.55593966687991,1304.547894418153,128.62229951457394
2024-05-20,25.591218638738223,8.78685577864049,62.34579158758926,0.32777379555524866,9.730274198579217,E,1007.4362461494271,13.661473622184825,80.6357964789695,17.189037208689356,16.804362860097733,12.323900109399748,2024,5,141,Otoño,5.478234790853244,20,0,Monday,May,Templado,Llovizna,Brisa ligera,6.110840964569595,27.02491791683499,23.377059336642105,10.690067972430757,69.50306209029358,0,0,Bueno,Bajo,Media,Bajo,Desfavorables,Bueno,7.189037208689356,1311.7369316268423,135.81133672326328
2024-05-21,30.479778180796874,8.656551775980311,53.02554133192319,0.1833202534540213,13.585417351008894,SE,1025.4567883249936,15.593646899253683,75.1881614384593,19.568164978388594,21.823226404816563,12.775456302884148,2024,5,142,Otoño,4.590183439891772,21,1,Tuesday,May,Caluroso,Llovizna,Brisa ligera,6.067209591774582,26.24822583281893,25.32207775022173,11.165773143691597,69.10554376017772,0,0,Óptimo,Medio,Media,Bajo,Desfavorables,Regular,9.568164978388594,1321.3050966052308,145.3795017016519
2024-05-22,12.620172960497573,5.109860535438143,44.31021157978209,0.9829435172156284,4.76992949232461,SE,1017.44974063198,29.22398025715481,31.148461328322767,8.865016747967857,7.51031242505943,6.480052001805552,2024,5,143,Otoño,2.264190014684427,22,2,Wednesday,May,Frío,Llovizna,Calma,6.852010554047713,26.037009130983353,22.166835972411356,9.719577780965405,66.98064875715228,0,0,Regular,Muy Bajo,Alta,Bajo,Desfavorables,Regular,0.0,1321.3050966052308,145.3795017016519
2024-05-23,23.597572905776925,11.756430551013475,54.036049400871214,0.23526506877540743,6.951163439666589,N,1019.4979182475138,18.687729055199938,18.403385853173937,17.6770017283952,11.84114235476345,14.201420008561907,2024,5,144,Otoño,6.352710620324757,23,3,Thursday,May,Templado,Llovizna,Brisa ligera,6.297169986631859,25.965214951743107,22.59765027395586,8.744514603257985,64.80180140572337,0,0,Bueno,Bajo,Media,Bajo,Desfavorables,Bueno,7.677001728395201,1328.982098333626,153.0565034300471
2024-05-24,25.171496656624267,7.442766735711953,64.50309540689304,1.5700929544699405,8.784988918089438,NE,1007.7447151960203,12.744602533703347,0.0,16.30713169616811,17.728729920912315,11.91463723712339,2024,5,145,Otoño,4.80081492844878,24,4,Friday,May,Templado,Llovizna,Brisa ligera,7.493936975837505,27.05427829285538,23.251486294184442,9.077933729302131,64.01412191387875,0,0,Bueno,Bajo,Media,Bajo,Desfavorables,Bueno,6.30713169616811,1335.2892300297942,159.3636351262152
2024-05-25,28.650142740878902,12.580917098172678,91.91836795276681,0.4402292032941067,11.442227990574818,W,1000.6930400082551,26.247200728147824,8.714653187894331,20.61552991952579,16.069225642706222,14.894415924238382,2024,5,146,Otoño,11.564173670130915,25,5,Saturday,May,Caluroso,Llovizna,Brisa ligera,6.290704592681968,27.40358085974591,23.208654497333843,9.013580344384675,66.44843675140366,0,0,Óptimo,Medio,Baja,Alto,Desfavorables,Bueno,10.615529919525791,1345.9047599493201,169.97916504574098
2024-05-26,17.14175568891475,10.956156256706771,57.235830514457426,0.9353406281150907,7.087328356484559,S,1018.6545394345098,23.73165285742469,58.24778732207186,14.04895597281076,6.185599432207978,10.50529179456848,2024,5,147,Otoño,6.270847025987811,26,6,Sunday,May,Fresco,Llovizna,Brisa ligera,4.674965420879444,28.10068584666606,23.321733967461075,9.32707696166626,61.053555396326146,0,0,Regular,Muy Bajo,Media,Bajo,Desfavorables,Bueno,4.048955972810759,1349.9537159221309,174.02812101855176
